drug_1_rxnorn_id,drug_1_concept_name,drug_2_rxnorm_id,drug_2_concept_name,condition_meddra_id,condition_concept_name,A,B,C,D,PRR,PRR_error,mean_reporting_frequency,PRR_float,label
1808,Bumetanide,5553,Hydroxyzine,10047924,Wheezing,4,110,1,1139,40.0,1.11371,0.0350877,40.0,1
1808,Bumetanide,5553,Hydroxyzine,10035669,Pneumonia aspiration,1,113,5,1135,2.0,1.09103,0.00877193,2.0,1
1808,Bumetanide,5553,Hydroxyzine,10014561,Emphysema,2,112,2,1138,10.0,0.995164,0.0175439,10.0,1
1808,Bumetanide,5553,Hydroxyzine,10022611,Interstitial lung disease,1,113,2,1138,5.0,1.2208,0.00877193,5.0,1
1808,Bumetanide,5553,Hydroxyzine,10001052,Acute respiratory distress syndrome,1,113,4,1136,2.5,1.11371,0.00877193,2.5,1
1808,Bumetanide,5553,Hydroxyzine,10035598,Pleural effusion,2,112,4,1136,5.0,0.860436,0.0175439,5.0,1
1808,Bumetanide,5553,Hydroxyzine,10037400,Pulmonary hypertension,2,112,3,1137,6.66667,0.90757,0.0175439,6.66667,1
1808,Bumetanide,5553,Hydroxyzine,10038669,Respiratory arrest,1,113,6,1134,1.66667,1.07565,0.00877193,1.66667,1
1808,Bumetanide,5553,Hydroxyzine,10038678,Respiratory depression,1,113,1,1139,10.0,1.4108,0.00877193,10.0,1
1808,Bumetanide,5553,Hydroxyzine,10038687,Respiratory distress,1,113,1,1139,10.0,1.4108,0.00877193,10.0,1
1808,Bumetanide,5553,Hydroxyzine,10021143,Hypoxia,1,113,3,1137,3.33333,1.15051,0.00877193,3.33333,1
1808,Bumetanide,5553,Hydroxyzine,10011224,Cough,5,109,13,1127,3.84615,0.516985,0.0438596,3.84615,1
1808,Bumetanide,5553,Hydroxyzine,10036790,Productive cough,1,113,3,1137,3.33333,1.15051,0.00877193,3.33333,1
1808,Bumetanide,5553,Hydroxyzine,10001053,Acute respiratory failure,2,112,3,1137,6.66667,0.90757,0.0175439,6.66667,1
1808,Bumetanide,5553,Hydroxyzine,10025082,Lung disorder,1,113,2,1138,5.0,1.2208,0.00877193,5.0,1
1808,Bumetanide,5553,Hydroxyzine,10015090,Epistaxis,2,112,3,1137,6.66667,0.90757,0.0175439,6.66667,1
1808,Bumetanide,5553,Hydroxyzine,10062244,Sinus disorder,1,113,1,1139,10.0,1.4108,0.00877193,10.0,1
1808,Bumetanide,5553,Hydroxyzine,10040829,Skin discolouration,2,112,3,1137,6.66667,0.90757,0.0175439,6.66667,1
1808,Bumetanide,5553,Hydroxyzine,10012431,Dermatitis,1,113,1,1139,10.0,1.4108,0.00877193,10.0,1
1808,Bumetanide,5553,Hydroxyzine,10014184,Eczema,3,111,1,1139,30.0,1.15051,0.0263158,30.0,1
1808,Bumetanide,5553,Hydroxyzine,10015150,Erythema,5,109,14,1126,3.57143,0.511644,0.0438596,3.57143,1
1808,Bumetanide,5553,Hydroxyzine,10040844,Skin exfoliation,2,112,6,1134,3.33333,0.810566,0.0175439,3.33333,1
1808,Bumetanide,5553,Hydroxyzine,10037087,Pruritus,3,111,22,1118,1.36364,0.607568,0.0263158,1.36364,1
1808,Bumetanide,5553,Hydroxyzine,10037844,Rash,5,109,23,1117,2.17391,0.483559,0.0438596,2.17391,1
1808,Bumetanide,5553,Hydroxyzine,10037868,Rash maculo-papular,3,111,2,1138,15.0,0.90757,0.0263158,15.0,1
1808,Bumetanide,5553,Hydroxyzine,10037870,Rash morbilliform,2,112,1,1139,20.0,1.2208,0.0175439,20.0,1
1808,Bumetanide,5553,Hydroxyzine,10040943,Skin ulcer,1,113,3,1137,3.33333,1.15051,0.00877193,3.33333,1
1808,Bumetanide,5553,Hydroxyzine,10061114,Economic problem,5,109,1,1139,50.0,1.09103,0.0438596,50.0,1
1808,Bumetanide,5553,Hydroxyzine,10052302,Impaired work ability,1,113,2,1138,5.0,1.2208,0.00877193,5.0,1
1808,Bumetanide,5553,Hydroxyzine,10061111,Drug abuser,2,112,1,1139,20.0,1.2208,0.0175439,20.0,1
1808,Bumetanide,5553,Hydroxyzine,10049414,Treatment noncompliance,2,112,3,1137,6.66667,0.90757,0.0175439,6.66667,1
1808,Bumetanide,5553,Hydroxyzine,10020096,Hip arthroplasty,1,113,1,1139,10.0,1.4108,0.00877193,10.0,1
1808,Bumetanide,5553,Hydroxyzine,10002916,Aortic valve replacement,1,113,1,1139,10.0,1.4108,0.00877193,10.0,1
1808,Bumetanide,5553,Hydroxyzine,10000220,Abortion induced,5,109,1,1139,50.0,1.09103,0.0438596,50.0,1
1808,Bumetanide,5553,Hydroxyzine,10002882,Aortic aneurysm,1,113,1,1139,10.0,1.4108,0.00877193,10.0,1
1808,Bumetanide,5553,Hydroxyzine,10009192,Circulatory collapse,1,113,5,1135,2.0,1.09103,0.00877193,2.0,1
1808,Bumetanide,5553,Hydroxyzine,10021097,Hypotension,5,109,19,1121,2.63158,0.492932,0.0438596,2.63158,1
1808,Bumetanide,5553,Hydroxyzine,10051055,Deep vein thrombosis,2,112,6,1134,3.33333,0.810566,0.0175439,3.33333,1
1808,Bumetanide,5553,Hydroxyzine,10020772,Hypertension,6,108,15,1125,4.0,0.472953,0.0526316,4.0,1
1808,Bumetanide,5553,Hydroxyzine,10071275,Functional gastrointestinal disorder,1,113,1,1139,10.0,1.4108,0.00877193,10.0,1
1808,Bumetanide,5553,Hydroxyzine,10070863,Toxicity to various agents,1,113,8,1132,1.25,1.0561,0.00877193,1.25,1
72625,duloxetine,461016,Eszopiclone,10002034,Anaemia,10,641,80,6430,1.25,0.332882,0.015361,1.25,1
72625,duloxetine,461016,Eszopiclone,10033661,Pancytopenia,2,649,21,6489,0.952381,0.73887,0.0030722,0.952381,0
72625,duloxetine,461016,Eszopiclone,10014080,Ecchymosis,1,650,7,6503,1.42857,1.06825,0.0015361,1.42857,1
72625,duloxetine,461016,Eszopiclone,10021688,Increased tendency to bruise,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10034754,Petechiae,1,650,6,6504,1.66667,1.07934,0.0015361,1.66667,1
72625,duloxetine,461016,Eszopiclone,10024377,Leukocytoclastic vasculitis,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10061590,Blood disorder,1,650,7,6503,1.42857,1.06825,0.0015361,1.42857,1
72625,duloxetine,461016,Eszopiclone,10018916,Haemolytic anaemia,1,650,8,6502,1.25,1.05986,0.0015361,1.25,1
72625,duloxetine,461016,Eszopiclone,10020578,Hyperbilirubinaemia,1,650,4,6506,2.5,1.11728,0.0015361,2.5,1
72625,duloxetine,461016,Eszopiclone,10023126,Jaundice,1,650,14,6496,0.714286,1.03428,0.0015361,0.714286,0
72625,duloxetine,461016,Eszopiclone,10025310,Lymphoma,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10028228,Multiple myeloma,2,649,7,6503,2.85714,0.800729,0.0030722,2.85714,1
72625,duloxetine,461016,Eszopiclone,10043554,Thrombocytopenia,2,649,47,6463,0.425532,0.720824,0.0030722,0.425532,0
72625,duloxetine,461016,Eszopiclone,10035004,Pickwickian syndrome,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10025197,Lymphadenopathy,2,649,19,6491,1.05263,0.742255,0.0030722,1.05263,1
72625,duloxetine,461016,Eszopiclone,10027459,Metastases to lymph nodes,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10024378,Leukocytosis,2,649,7,6503,2.85714,0.800729,0.0030722,2.85714,1
72625,duloxetine,461016,Eszopiclone,10024384,Leukopenia,1,650,25,6485,0.4,1.01898,0.0015361,0.4,0
72625,duloxetine,461016,Eszopiclone,10025327,Lymphopenia,2,649,4,6506,5.0,0.865049,0.0030722,5.0,1
72625,duloxetine,461016,Eszopiclone,10016288,Febrile neutropenia,2,649,16,6494,1.25,0.748873,0.0030722,1.25,1
72625,duloxetine,461016,Eszopiclone,10018687,Granulocytopenia,1,650,4,6506,2.5,1.11728,0.0015361,2.5,1
72625,duloxetine,461016,Eszopiclone,10029354,Neutropenia,2,649,40,6470,0.5,0.723402,0.0030722,0.5,0
72625,duloxetine,461016,Eszopiclone,10003674,Atrioventricular block first degree,1,650,5,6505,2.0,1.09467,0.0015361,2.0,1
72625,duloxetine,461016,Eszopiclone,10003119,Arrhythmia,2,649,24,6486,0.833333,0.734831,0.0030722,0.833333,0
72625,duloxetine,461016,Eszopiclone,10006093,Bradycardia,2,649,30,6480,0.666667,0.729139,0.0030722,0.666667,0
72625,duloxetine,461016,Eszopiclone,10052840,Cardiac flutter,1,650,4,6506,2.5,1.11728,0.0015361,2.5,1
72625,duloxetine,461016,Eszopiclone,10043071,Tachycardia,5,646,38,6472,1.31579,0.473947,0.00768049,1.31579,1
72625,duloxetine,461016,Eszopiclone,10003658,Atrial fibrillation,2,649,35,6475,0.571429,0.725866,0.0030722,0.571429,0
72625,duloxetine,461016,Eszopiclone,10007515,Cardiac arrest,4,647,43,6467,0.930233,0.52112,0.00614439,0.930233,0
72625,duloxetine,461016,Eszopiclone,10007617,Cardio-respiratory arrest,7,644,31,6479,2.25806,0.416444,0.0107527,2.25806,1
72625,duloxetine,461016,Eszopiclone,10047289,Ventricular extrasystoles,1,650,4,6506,2.5,1.11728,0.0015361,2.5,1
72625,duloxetine,461016,Eszopiclone,10061024,Cardiac disorder,4,647,39,6471,1.02564,0.523404,0.00614439,1.02564,1
72625,duloxetine,461016,Eszopiclone,10061200,Heart injury,2,649,6,6504,3.33333,0.815461,0.0030722,3.33333,1
72625,duloxetine,461016,Eszopiclone,10048620,Intracardiac thrombus,2,649,2,6508,10.0,0.999155,0.0030722,10.0,1
72625,duloxetine,461016,Eszopiclone,10020823,Hypertensive heart disease,3,648,2,6508,15.0,0.911945,0.00460829,15.0,1
72625,duloxetine,461016,Eszopiclone,10013573,Dizziness,32,619,176,6334,1.81818,0.187729,0.0491551,1.81818,1
72625,duloxetine,461016,Eszopiclone,10013578,Dizziness postural,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10018964,Haemoptysis,1,650,9,6501,1.11111,1.05329,0.0015361,1.11111,1
72625,duloxetine,461016,Eszopiclone,10033557,Palpitations,7,644,40,6470,1.75,0.407636,0.0107527,1.75,1
72625,duloxetine,461016,Eszopiclone,10036653,Presyncope,3,648,9,6501,3.33333,0.665398,0.00460829,3.33333,1
72625,duloxetine,461016,Eszopiclone,10042772,Syncope,13,638,40,6470,3.25,0.316597,0.0199693,3.25,1
72625,duloxetine,461016,Eszopiclone,10013968,Dyspnoea,30,621,202,6308,1.48515,0.191296,0.046083,1.48515,1
72625,duloxetine,461016,Eszopiclone,10013971,Dyspnoea exertional,2,649,10,6500,2.0,0.773505,0.0030722,2.0,1
72625,duloxetine,461016,Eszopiclone,10002915,Aortic valve incompetence,2,649,2,6508,10.0,0.999155,0.0030722,10.0,1
72625,duloxetine,461016,Eszopiclone,10027727,Mitral valve incompetence,2,649,6,6504,3.33333,0.815461,0.0030722,3.33333,1
72625,duloxetine,461016,Eszopiclone,10027730,Mitral valve prolapse,2,649,1,6509,20.0,1.22405,0.0030722,20.0,1
72625,duloxetine,461016,Eszopiclone,10037448,Pulmonary valve incompetence,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10044640,Tricuspid valve incompetence,2,649,5,6505,4.0,0.83565,0.0030722,4.0,1
72625,duloxetine,461016,Eszopiclone,10003211,Arteriosclerosis coronary artery,1,650,4,6506,2.5,1.11728,0.0015361,2.5,1
72625,duloxetine,461016,Eszopiclone,10011078,Coronary artery disease,5,646,24,6486,2.08333,0.489874,0.00768049,2.08333,1
72625,duloxetine,461016,Eszopiclone,10000891,Acute myocardial infarction,1,650,14,6496,0.714286,1.03428,0.0015361,0.714286,0
72625,duloxetine,461016,Eszopiclone,10002383,Angina pectoris,1,650,15,6495,0.666667,1.03198,0.0015361,0.666667,0
72625,duloxetine,461016,Eszopiclone,10008469,Chest discomfort,3,648,32,6478,0.9375,0.602407,0.00460829,0.9375,0
72625,duloxetine,461016,Eszopiclone,10008479,Chest pain,26,625,96,6414,2.70833,0.217229,0.0399386,2.70833,1
72625,duloxetine,461016,Eszopiclone,10028596,Myocardial infarction,6,645,140,6370,0.428571,0.414873,0.00921659,0.428571,0
72625,duloxetine,461016,Eszopiclone,10028600,Myocardial ischaemia,2,649,8,6502,2.5,0.7895,0.0030722,2.5,1
72625,duloxetine,461016,Eszopiclone,10003445,Ascites,1,650,7,6503,1.42857,1.06825,0.0015361,1.42857,1
72625,duloxetine,461016,Eszopiclone,10016803,Fluid overload,3,648,8,6502,3.75,0.675754,0.00460829,3.75,1
72625,duloxetine,461016,Eszopiclone,10030124,Oedema peripheral,15,636,75,6435,2.0,0.27984,0.0230415,2.0,1
72625,duloxetine,461016,Eszopiclone,10007554,Cardiac failure,5,646,18,6492,2.77778,0.503851,0.00768049,2.77778,1
72625,duloxetine,461016,Eszopiclone,10007559,Cardiac failure congestive,9,642,49,6461,1.83673,0.360319,0.0138249,1.83673,1
72625,duloxetine,461016,Eszopiclone,10007625,Cardiogenic shock,1,650,8,6502,1.25,1.05986,0.0015361,1.25,1
72625,duloxetine,461016,Eszopiclone,10037368,Pulmonary congestion,3,648,11,6499,2.72727,0.650041,0.00460829,2.72727,1
72625,duloxetine,461016,Eszopiclone,10037423,Pulmonary oedema,2,649,18,6492,1.11111,0.744222,0.0030722,1.11111,1
72625,duloxetine,461016,Eszopiclone,10007636,Cardiomyopathy,1,650,10,6500,1.0,1.048,0.0015361,1.0,0
72625,duloxetine,461016,Eszopiclone,10056370,Congestive cardiomyopathy,3,648,1,6509,30.0,1.15397,0.00460829,30.0,1
72625,duloxetine,461016,Eszopiclone,10007632,Cardiomegaly,6,645,9,6501,6.66667,0.525441,0.00921659,6.66667,1
72625,duloxetine,461016,Eszopiclone,10052337,Diastolic dysfunction,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10049694,Left ventricular dysfunction,1,650,4,6506,2.5,1.11728,0.0015361,2.5,1
72625,duloxetine,461016,Eszopiclone,10049773,Left ventricular hypertrophy,1,650,3,6507,3.33333,1.15397,0.0015361,3.33333,1
72625,duloxetine,461016,Eszopiclone,10034484,Pericarditis,2,649,5,6505,4.0,0.83565,0.0030722,4.0,1
72625,duloxetine,461016,Eszopiclone,10034474,Pericardial effusion,1,650,12,6498,0.833333,1.04002,0.0015361,0.833333,0
72625,duloxetine,461016,Eszopiclone,10014011,Ear infection,3,648,6,6504,5.0,0.705911,0.00460829,5.0,1
72625,duloxetine,461016,Eszopiclone,10014020,Ear pain,4,647,10,6500,4.0,0.590178,0.00614439,4.0,1
72625,duloxetine,461016,Eszopiclone,10011878,Deafness,1,650,12,6498,0.833333,1.04002,0.0015361,0.833333,0
72625,duloxetine,461016,Eszopiclone,10043882,Tinnitus,8,643,17,6493,4.70588,0.426771,0.0122888,4.70588,1
72625,duloxetine,461016,Eszopiclone,10047340,Vertigo,5,646,17,6493,2.94118,0.507084,0.00768049,2.94118,1
72625,duloxetine,461016,Eszopiclone,10033078,Otitis media,1,650,3,6507,3.33333,1.15397,0.0015361,3.33333,1
72625,duloxetine,461016,Eszopiclone,10001367,Adrenal insufficiency,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10053235,Adrenal mass,1,650,3,6507,3.33333,1.15397,0.0015361,3.33333,1
72625,duloxetine,461016,Eszopiclone,10012671,Diabetic ketoacidosis,3,648,4,6506,7.5,0.762656,0.00460829,7.5,1
72625,duloxetine,461016,Eszopiclone,10060734,Diabetic foot,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10012650,Diabetic coma,2,649,3,6507,6.66667,0.911945,0.0030722,6.66667,1
72625,duloxetine,461016,Eszopiclone,10012680,Diabetic neuropathy,4,647,3,6507,13.3333,0.762656,0.00614439,13.3333,1
72625,duloxetine,461016,Eszopiclone,10012689,Diabetic retinopathy,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10061835,Diabetic nephropathy,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10012601,Diabetes mellitus,21,630,36,6474,5.83333,0.271491,0.0322581,5.83333,1
72625,duloxetine,461016,Eszopiclone,10012607,Diabetes mellitus inadequate control,7,644,12,6498,5.83333,0.473815,0.0107527,5.83333,1
72625,duloxetine,461016,Eszopiclone,10067584,Type 1 diabetes mellitus,4,647,4,6506,10.0,0.705911,0.00614439,10.0,1
72625,duloxetine,461016,Eszopiclone,10067585,Type 2 diabetes mellitus,19,632,23,6487,8.26087,0.307279,0.0291859,8.26087,1
72625,duloxetine,461016,Eszopiclone,10020635,Hyperglycaemia,11,640,11,6499,10.0,0.424415,0.0168971,10.0,1
72625,duloxetine,461016,Eszopiclone,10020993,Hypoglycaemia,4,647,26,6484,1.53846,0.535511,0.00614439,1.53846,1
72625,duloxetine,461016,Eszopiclone,10017600,Galactorrhoea,1,650,6,6504,1.66667,1.07934,0.0015361,1.66667,1
72625,duloxetine,461016,Eszopiclone,10053198,Inappropriate antidiuretic hormone secretion,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10006956,Calcium deficiency,3,648,1,6509,30.0,1.15397,0.00460829,30.0,1
72625,duloxetine,461016,Eszopiclone,10043709,Thyroid disorder,3,648,6,6504,5.0,0.705911,0.00460829,5.0,1
72625,duloxetine,461016,Eszopiclone,10021114,Hypothyroidism,4,647,22,6488,1.81818,0.542001,0.00614439,1.81818,1
72625,duloxetine,461016,Eszopiclone,10043706,Thyroid cyst,2,649,1,6509,20.0,1.22405,0.0030722,20.0,1
72625,duloxetine,461016,Eszopiclone,10007739,Cataract,3,648,17,6493,1.76471,0.624874,0.00460829,1.76471,1
72625,duloxetine,461016,Eszopiclone,10015916,Eye disorder,1,650,8,6502,1.25,1.05986,0.0015361,1.25,1
72625,duloxetine,461016,Eszopiclone,10015958,Eye pain,2,649,16,6494,1.25,0.748873,0.0030722,1.25,1
72625,duloxetine,461016,Eszopiclone,10015926,Eye haemorrhage,1,650,11,6499,0.909091,1.04366,0.0015361,0.909091,0
72625,duloxetine,461016,Eszopiclone,10010741,Conjunctivitis,1,650,8,6502,1.25,1.05986,0.0015361,1.25,1
72625,duloxetine,461016,Eszopiclone,10015929,Eye infection,2,649,2,6508,10.0,0.999155,0.0030722,10.0,1
72625,duloxetine,461016,Eszopiclone,10015946,Eye irritation,2,649,13,6497,1.53846,0.758441,0.0030722,1.53846,1
72625,duloxetine,461016,Eszopiclone,10029864,Nystagmus,1,650,4,6506,2.5,1.11728,0.0015361,2.5,1
72625,duloxetine,461016,Eszopiclone,10028521,Mydriasis,2,649,7,6503,2.85714,0.800729,0.0030722,2.85714,1
72625,duloxetine,461016,Eszopiclone,10034960,Photophobia,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10047655,Vitreous haemorrhage,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10047531,Visual acuity reduced,1,650,21,6489,0.47619,1.02271,0.0015361,0.47619,0
72625,duloxetine,461016,Eszopiclone,10013036,Diplopia,3,648,13,6497,2.30769,0.639192,0.00460829,2.30769,1
72625,duloxetine,461016,Eszopiclone,10047513,Vision blurred,14,637,51,6459,2.7451,0.298909,0.0215054,2.7451,1
72625,duloxetine,461016,Eszopiclone,10047571,Visual impairment,3,648,28,6482,1.07143,0.606101,0.00460829,1.07143,1
72625,duloxetine,461016,Eszopiclone,10047543,Visual disturbance,1,650,10,6500,1.0,1.048,0.0015361,1.0,0
72625,duloxetine,461016,Eszopiclone,10020028,Hiatus hernia,3,648,5,6505,6.0,0.729139,0.00460829,6.0,1
72625,duloxetine,461016,Eszopiclone,10002153,Anal fissure,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10068286,Anorectal discomfort,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10010003,Colonic polyp,1,650,5,6505,2.0,1.09467,0.0015361,2.0,1
72625,duloxetine,461016,Eszopiclone,10048762,Tooth infection,3,648,8,6502,3.75,0.675754,0.00460829,3.75,1
72625,duloxetine,461016,Eszopiclone,10065612,Loose tooth,3,648,1,6509,30.0,1.15397,0.00460829,30.0,1
72625,duloxetine,461016,Eszopiclone,10034536,Periodontal disease,2,649,2,6508,10.0,0.999155,0.0030722,10.0,1
72625,duloxetine,461016,Eszopiclone,10044034,Tooth disorder,2,649,17,6493,1.17647,0.746414,0.0030722,1.17647,1
72625,duloxetine,461016,Eszopiclone,10062544,Tooth fracture,4,647,10,6500,4.0,0.590178,0.00614439,4.0,1
72625,duloxetine,461016,Eszopiclone,10044055,Toothache,2,649,9,6501,2.22222,0.780654,0.0030722,2.22222,1
72625,duloxetine,461016,Eszopiclone,10018290,Gingival recession,2,649,1,6509,20.0,1.22405,0.0030722,20.0,1
72625,duloxetine,461016,Eszopiclone,10018276,Gingival bleeding,1,650,6,6504,1.66667,1.07934,0.0015361,1.66667,1
72625,duloxetine,461016,Eszopiclone,10018286,Gingival pain,1,650,4,6506,2.5,1.11728,0.0015361,2.5,1
72625,duloxetine,461016,Eszopiclone,10044044,Tooth loss,2,649,7,6503,2.85714,0.800729,0.0030722,2.85714,1
72625,duloxetine,461016,Eszopiclone,10013554,Diverticulum,2,649,4,6506,5.0,0.865049,0.0030722,5.0,1
72625,duloxetine,461016,Eszopiclone,10013538,Diverticulitis,8,643,12,6498,6.66667,0.454581,0.0122888,6.66667,1
72625,duloxetine,461016,Eszopiclone,10033645,Pancreatitis,6,645,32,6478,1.875,0.442975,0.00921659,1.875,1
72625,duloxetine,461016,Eszopiclone,10033647,Pancreatitis acute,5,646,9,6501,5.55556,0.556257,0.00768049,5.55556,1
72625,duloxetine,461016,Eszopiclone,10033649,Pancreatitis chronic,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10033616,Pancreatic disorder,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10065703,Pancreatic duct stenosis,2,649,1,6509,20.0,1.22405,0.0030722,20.0,1
72625,duloxetine,461016,Eszopiclone,10060960,Appendix disorder,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10056819,Gastric disorder,3,648,12,6498,2.5,0.644187,0.00460829,2.5,1
72625,duloxetine,461016,Eszopiclone,10017944,Gastrointestinal disorder,3,648,18,6492,1.66667,0.622253,0.00460829,1.66667,1
72625,duloxetine,461016,Eszopiclone,10065268,Dental fistula,2,649,1,6509,20.0,1.22405,0.0030722,20.0,1
72625,duloxetine,461016,Eszopiclone,10065720,Oral cavity fistula,2,649,1,6509,20.0,1.22405,0.0030722,20.0,1
72625,duloxetine,461016,Eszopiclone,10004137,Barrett's oesophagus,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10020601,Hyperchlorhydria,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10061318,Oesophageal disorder,2,649,2,6508,10.0,0.999155,0.0030722,10.0,1
72625,duloxetine,461016,Eszopiclone,10038063,Rectal haemorrhage,4,647,14,6496,2.85714,0.565455,0.00614439,2.85714,1
72625,duloxetine,461016,Eszopiclone,10017955,Gastrointestinal haemorrhage,2,649,43,6467,0.465116,0.722195,0.0030722,0.465116,0
72625,duloxetine,461016,Eszopiclone,10018830,Haematemesis,2,649,12,6498,1.66667,0.762656,0.0030722,1.66667,1
72625,duloxetine,461016,Eszopiclone,10018836,Haematochezia,2,649,15,6495,1.33333,0.751649,0.0030722,1.33333,1
72625,duloxetine,461016,Eszopiclone,10017888,Gastroenteritis,4,647,3,6507,13.3333,0.762656,0.00614439,13.3333,1
72625,duloxetine,461016,Eszopiclone,10017964,Gastrointestinal infection,2,649,6,6504,3.33333,0.815461,0.0030722,3.33333,1
72625,duloxetine,461016,Eszopiclone,10009657,Clostridium difficile colitis,1,650,3,6507,3.33333,1.15397,0.0015361,3.33333,1
72625,duloxetine,461016,Eszopiclone,10009887,Colitis,3,648,3,6507,10.0,0.815461,0.00460829,10.0,1
72625,duloxetine,461016,Eszopiclone,10017853,Gastritis,4,647,11,6499,3.63636,0.582425,0.00614439,3.63636,1
72625,duloxetine,461016,Eszopiclone,10011401,Crohn's disease,1,650,18,6492,0.555556,1.02658,0.0015361,0.555556,0
72625,duloxetine,461016,Eszopiclone,10014866,Enteritis,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10030216,Oesophagitis,3,648,7,6503,4.28571,0.68884,0.00460829,4.28571,1
72625,duloxetine,461016,Eszopiclone,10012735,Diarrhoea,25,626,185,6325,1.35135,0.209083,0.0384025,1.35135,1
72625,duloxetine,461016,Eszopiclone,10010774,Constipation,17,634,55,6455,3.09091,0.274437,0.0261137,3.09091,1
72625,duloxetine,461016,Eszopiclone,10017885,Gastrooesophageal reflux disease,6,645,31,6479,1.93548,0.444111,0.00921659,1.93548,1
72625,duloxetine,461016,Eszopiclone,10021518,Impaired gastric emptying,1,650,2,6508,5.0,1.22405,0.0015361,5.0,1
72625,duloxetine,461016,Eszopiclone,10023003,Irritable bowel syndrome,1,650,10,6500,1.0,1.048,0.0015361,1.0,0
72625,duloxetine,461016,Eszopiclone,10013946,Dyspepsia,4,647,36,6474,1.11111,0.525441,0.00614439,1.11111,1
72625,duloxetine,461016,Eszopiclone,10015137,Eructation,1,650,5,6505,2.0,1.09467,0.0015361,2.0,1
72625,duloxetine,461016,Eszopiclone,10056325,Faecaloma,1,650,1,6509,10.0,1.41362,0.0015361,10.0,1
72625,duloxetine,461016,Eszopiclone,10016100,Faeces discoloured,1,650,6,6504,1.66667,1.07934,0.0015361,1.66667,1
72625,duloxetine,461016,Eszopiclone,10000060,Abdominal distension,6,645,40,6470,1.5,0.435863,0.00921659,1.5,1
72625,duloxetine,461016,Eszopiclone,10016766,Flatulence,2,649,23,6487,0.869565,0.736063,0.0030722,0.869565,0
72625,duloxetine,461016,Eszopiclone,10000081,Abdominal pain,17,634,95,6415,1.78947,0.260116,0.0261137,1.78947,1
72625,duloxetine,461016,Eszopiclone,10000084,Abdominal pain lower,2,649,13,6497,1.53846,0.758441,0.0030722,1.53846,1
72625,duloxetine,461016,Eszopiclone,10000087,Abdominal pain upper,19,632,79,6431,2.40506,0.252191,0.0291859,2.40506,1
